alt	name
panambí	Panambí
san martín, misiones	San Martín, Misiones
hipólito irigoyen	Hipólito Irigoyen
jardín américa	Jardín América
itacaruaré	Itacaruaré
mojón grande	Mojón Grande
aluminé	Aluminé
añelo	Añelo
san patricio del  chañar	San Patricio del  Chañar
piedra del  águila	Piedra del  Águila
cutral có	Cutral Có
neuquén	Neuquén
villa el chocón	Villa el Chocón
junín de los  andes	Junín de los  Andes
san martín de los  andes	San Martín de los  Andes
loncopué	Loncopué
el huecú	El Huecú
taquimilán	Taquimilán
barrancas, neuquén	Barrancas, Neuquén
rincón de los  sauces	Rincón de los  Sauces
picún leufú	Picún Leufú
santo tomás	Santo Tomás
villa curi leuvú	Villa Curi Leuvú
guañacos	Guañacos
ramón castro	Ramón Castro
villa del  puente picún leufú	Villa del  Puente Picún Leufú
campo grande, río negro	Campo Grande, Río Negro
ñorquinco	Ñorquinco
rio colorado, río negro	Rio Colorado, Río Negro
joaquín v. gonzález	Joaquín V. González
general güemes, salta	General Güemes, Salta
embarcación	Embarcación
ballivián	Ballivián
isla de cañas	Isla de Cañas
el jardín	El Jardín
la viña	La Viña
el galpón	El Galpón
río piedras	Río Piedras
seclantás	Seclantás
hipólito yrigoyen, salta	Hipólito Yrigoyen, Salta
san ramón de la nueva orán	San Ramón de la Nueva Orán
animaná	Animaná
villa constitución	Villa Constitución
villa cañás	Villa Cañás
cañada de gómez	Cañada de Gómez
santo tomé, santa fe	Santo Tomé, Santa Fe
pérez	Pérez
villa gobernador gálvez	Villa Gobernador Gálvez
san cristóbal	San Cristóbal
gálvez	Gálvez
capitán bermúdez	Capitán Bermúdez
carcarañá	Carcarañá
fray luis beltrán	Fray Luis Beltrán
roldán	Roldán
el trébol	El Trébol
calchaquí	Calchaquí
berabevú	Berabevú
chañar ladeado	Chañar Ladeado
gödeken	Gödeken
san josé de la esquina	San José de la Esquina
angélica	Angélica
estación clucellas	Estación Clucellas
maría juana	María Juana
villa san josé	Villa San José
zenón pereyra	Zenón Pereyra
cañada rica	Cañada Rica
empalme villa constitución	Empalme Villa Constitución
juan bernabé molina	Juan Bernabé Molina
pavón	Pavón
pavón arriba	Pavón Arriba
cayastá	Cayastá
aarón castellanos	Aarón Castellanos
amenábar	Amenábar
cañada del  ucle	Cañada del  Ucle
maría teresa	María Teresa
melincué	Melincué
el arazá	El Arazá
el rabón	El Rabón
tacuarendí	Tacuarendí
puerto general san martín	Puerto General San Martín
lucio v. lópez	Lucio V. López
villa eloísa	Villa Eloísa
san josé del  rincón	San José del  Rincón
colonia san josé	Colonia San José
cululú	Cululú
hipatía	Hipatía
ituzaingó, santa fe	Ituzaingó, Santa Fe
maría luisa	María Luisa
san agustín, santa fe	San Agustín, Santa Fe
san jerónimo del  sauce	San Jerónimo del  Sauce
san jerónimo norte	San Jerónimo Norte
santa maría centro	Santa María Centro
santa maría norte	Santa María Norte
gregoria pérez de denis	Gregoria Pérez de Denis
logroño	Logroño
álvarez	Álvarez
piñero	Piñero
pueblo muñoz	Pueblo Muñoz
coronel domínguez	Coronel Domínguez
aguará grande	Aguará Grande
moisés ville	Moisés Ville
ñanducita	Ñanducita
cacique ariacaiquín	Cacique Ariacaiquín
colonia durán	Colonia Durán
desvío arijón	Desvío Arijón
díaz	Díaz
san fabián	San Fabián
la penca y caraguatá	La Penca y Caraguatá
naré	Naré
pedro gómez cello	Pedro Gómez Cello
ramayón	Ramayón
san jerónimo sud	San Jerónimo Sud
timbúes	Timbúes
cañada rosquín	Cañada Rosquín
maría susana	María Susana
cañada ombú	Cañada Ombú
fortín olmos	Fortín Olmos
el chañar	El Chañar
san ignacio, tucumán	San Ignacio, Tucumán
rio colorado, tucumán	Rio Colorado, Tucumán
santa ana, tucumán	Santa Ana, Tucumán
atahona, tucumán	Atahona, Tucumán
buena vista, tucumán	Buena Vista, Tucumán
la esperanza, tucumán	La Esperanza, Tucumán
san javier, tucumán	San Javier, Tucumán
río grande	Río Grande
san miguel de tucumán	San Miguel de Tucumán
paraná	Paraná
gonzález catán	González Catán
josé maría ezeiza	José María Ezeiza
san nicolás de los arroyos	San Nicolás de los Arroyos
ramos mejía	Ramos Mejía
gualeguaychú	Gualeguaychú
morón	Morón
río gallegos	Río Gallegos
villa domínico	Villa Domínico
josé mármol	José Mármol
gobernador gálvez	Gobernador Gálvez
concepción del uruguay	Concepción del Uruguay
sarandí	Sarandí
chajarí	Chajarí
cutral-có	Cutral-Có
san martín de los andes	San Martín de los Andes
general martín miguel de güemes	General Martín Miguel de Güemes
federación	Federación
fray luis a. beltrán	Fray Luis A. Beltrán
añatuya	Añatuya
mar de ajó	Mar de Ajó
frías	Frías
puerto san martín	Puerto San Martín
junín de los andes	Junín de los Andes
río colorado	Río Colorado
yacimiento río turbio	Yacimiento Río Turbio
jesús nazareno	Jesús Nazareno
san julián	San Julián
carhué	Carhué
general fernández oro	General Fernández Oro
buenos aires, general san martín	General San Martín, Buenos Aires
buenos aires, hipólito yrigoyen	Hipólito Yrigoyen, Buenos Aires
buenos aires, ituzaingó	Ituzaingó, Buenos Aires
buenos aires, junín	Junín, Buenos Aires
buenos aires, maipú	Maipú, Buenos Aires
catamarca, san josé	San José, Catamarca
catamarca, santa maría	Santa María, Catamarca
córdoba, la cruz	La Cruz, Córdoba
córdoba, san agustín	San Agustín, Córdoba
córdoba, la calera	La Calera, Córdoba
córdoba, malvinas argentinas	Malvinas Argentinas, Córdoba
córdoba, coronel moldes	Coronel Moldes, Córdoba
córdoba, las vertientes	Las Vertientes, Córdoba
córdoba, santa catalina	Santa Catalina, Córdoba
córdoba, la puerta	La Puerta, Córdoba
córdoba, pilar	Pilar, Córdoba
córdoba, san pedro	San Pedro, Córdoba
córdoba, la paz	La Paz, Córdoba
córdoba, san josé	San José, Córdoba
córdoba, san francisco	San Francisco, Córdoba
córdoba, almafuerte	Almafuerte, Córdoba
córdoba, sarmiento	Sarmiento, Córdoba
córdoba, los molinos	Los Molinos, Córdoba
córdoba, san ignacio	San Ignacio, Córdoba
córdoba, ranqueles	Ranqueles, Córdoba
córdoba, avellaneda	Avellaneda, Córdoba
córdoba, saladillo	Saladillo, Córdoba
córdoba, las palmas	Las Palmas, Córdoba
córdoba, san roque	San Roque, Córdoba
córdoba, atahona	Atahona, Córdoba
córdoba, esquina	Esquina, Córdoba
córdoba, san lorenzo	San Lorenzo, Córdoba
córdoba, san vicente	San Vicente, Córdoba
córdoba, colonia iturraspe	Colonia Iturraspe, Córdoba
córdoba, el rodeo	El Rodeo, Córdoba
corrientes, ituzaingó	Ituzaingó, Corrientes
corrientes, santo tomé	Santo Tomé, Corrientes
chaco, general san martín	General San Martín, Chaco
formosa, general güemes	General Güemes, Formosa
jujuy, hipólito yrigoyen	Hipólito Yrigoyen, Jujuy
la pampa, general san martín	General San Martín, La Pampa
la rioja, general san martín	General San Martín, La Rioja
mendoza, junín	Junín, Mendoza
mendoza, maipú	Maipú, Mendoza
mendoza, san martín	San Martín, Mendoza
misiones, san josé	San José, Misiones
misiones, santa maría	Santa María, Misiones
misiones, san martín	San Martín, Misiones
neuquén, barrancas	Barrancas, Neuquén
río negro, campo grande	Campo Grande, Río Negro
río negro, rio colorado	Rio Colorado, Río Negro
salta, general güemes	General Güemes, Salta
salta, hipólito yrigoyen	Hipólito Yrigoyen, Salta
santa fe, santo tomé	Santo Tomé, Santa Fe
santa fe, ituzaingó	Ituzaingó, Santa Fe
santa fe, san agustín	San Agustín, Santa Fe
tucumán, san ignacio	San Ignacio, Tucumán
tucumán, rio colorado	Rio Colorado, Tucumán
tucumán, santa ana	Santa Ana, Tucumán
tucumán, atahona	Atahona, Tucumán
tucumán, buena vista	Buena Vista, Tucumán
tucumán, la esperanza	La Esperanza, Tucumán
tucumán, san javier	San Javier, Tucumán
general san martín (buenos aires)	General San Martín, Buenos Aires
hipólito yrigoyen (buenos aires)	Hipólito Yrigoyen, Buenos Aires
ituzaingó (buenos aires)	Ituzaingó, Buenos Aires
junín (buenos aires)	Junín, Buenos Aires
maipú (buenos aires)	Maipú, Buenos Aires
san josé (catamarca)	San José, Catamarca
santa maría (catamarca)	Santa María, Catamarca
la cruz (córdoba)	La Cruz, Córdoba
san agustín (córdoba)	San Agustín, Córdoba
la calera (córdoba)	La Calera, Córdoba
malvinas argentinas (córdoba)	Malvinas Argentinas, Córdoba
coronel moldes (córdoba)	Coronel Moldes, Córdoba
las vertientes (córdoba)	Las Vertientes, Córdoba
santa catalina (córdoba)	Santa Catalina, Córdoba
la puerta (córdoba)	La Puerta, Córdoba
pilar (córdoba)	Pilar, Córdoba
san pedro (córdoba)	San Pedro, Córdoba
la paz (córdoba)	La Paz, Córdoba
san josé (córdoba)	San José, Córdoba
san francisco (córdoba)	San Francisco, Córdoba
almafuerte (córdoba)	Almafuerte, Córdoba
sarmiento (córdoba)	Sarmiento, Córdoba
los molinos (córdoba)	Los Molinos, Córdoba
san ignacio (córdoba)	San Ignacio, Córdoba
ranqueles (córdoba)	Ranqueles, Córdoba
avellaneda (córdoba)	Avellaneda, Córdoba
saladillo (córdoba)	Saladillo, Córdoba
las palmas (córdoba)	Las Palmas, Córdoba
san roque (córdoba)	San Roque, Córdoba
atahona (córdoba)	Atahona, Córdoba
esquina (córdoba)	Esquina, Córdoba
san lorenzo (córdoba)	San Lorenzo, Córdoba
san vicente (córdoba)	San Vicente, Córdoba
colonia iturraspe (córdoba)	Colonia Iturraspe, Córdoba
el rodeo (córdoba)	El Rodeo, Córdoba
ituzaingó (corrientes)	Ituzaingó, Corrientes
santo tomé (corrientes)	Santo Tomé, Corrientes
general san martín (chaco)	General San Martín, Chaco
general güemes (formosa)	General Güemes, Formosa
hipólito yrigoyen (jujuy)	Hipólito Yrigoyen, Jujuy
general san martín (la pampa)	General San Martín, La Pampa
general san martín (la rioja)	General San Martín, La Rioja
junín (mendoza)	Junín, Mendoza
maipú (mendoza)	Maipú, Mendoza
san martín (mendoza)	San Martín, Mendoza
san josé (misiones)	San José, Misiones
santa maría (misiones)	Santa María, Misiones
san martín (misiones)	San Martín, Misiones
barrancas (neuquén)	Barrancas, Neuquén
campo grande (río negro)	Campo Grande, Río Negro
rio colorado (río negro)	Rio Colorado, Río Negro
general güemes (salta)	General Güemes, Salta
hipólito yrigoyen (salta)	Hipólito Yrigoyen, Salta
santo tomé (santa fe)	Santo Tomé, Santa Fe
ituzaingó (santa fe)	Ituzaingó, Santa Fe
san agustín (santa fe)	San Agustín, Santa Fe
san ignacio (tucumán)	San Ignacio, Tucumán
rio colorado (tucumán)	Rio Colorado, Tucumán
santa ana (tucumán)	Santa Ana, Tucumán
atahona (tucumán)	Atahona, Tucumán
buena vista (tucumán)	Buena Vista, Tucumán
la esperanza (tucumán)	La Esperanza, Tucumán
san javier (tucumán)	San Javier, Tucumán
general san martín(buenos aires)	General San Martín, Buenos Aires
hipólito yrigoyen(buenos aires)	Hipólito Yrigoyen, Buenos Aires
ituzaingó(buenos aires)	Ituzaingó, Buenos Aires
junín(buenos aires)	Junín, Buenos Aires
maipú(buenos aires)	Maipú, Buenos Aires
san josé(catamarca)	San José, Catamarca
santa maría(catamarca)	Santa María, Catamarca
la cruz(córdoba)	La Cruz, Córdoba
san agustín(córdoba)	San Agustín, Córdoba
la calera(córdoba)	La Calera, Córdoba
malvinas argentinas(córdoba)	Malvinas Argentinas, Córdoba
coronel moldes(córdoba)	Coronel Moldes, Córdoba
las vertientes(córdoba)	Las Vertientes, Córdoba
santa catalina(córdoba)	Santa Catalina, Córdoba
la puerta(córdoba)	La Puerta, Córdoba
pilar(córdoba)	Pilar, Córdoba
san pedro(córdoba)	San Pedro, Córdoba
la paz(córdoba)	La Paz, Córdoba
san josé(córdoba)	San José, Córdoba
san francisco(córdoba)	San Francisco, Córdoba
almafuerte(córdoba)	Almafuerte, Córdoba
sarmiento(córdoba)	Sarmiento, Córdoba
los molinos(córdoba)	Los Molinos, Córdoba
san ignacio(córdoba)	San Ignacio, Córdoba
ranqueles(córdoba)	Ranqueles, Córdoba
avellaneda(córdoba)	Avellaneda, Córdoba
saladillo(córdoba)	Saladillo, Córdoba
las palmas(córdoba)	Las Palmas, Córdoba
san roque(córdoba)	San Roque, Córdoba
atahona(córdoba)	Atahona, Córdoba
esquina(córdoba)	Esquina, Córdoba
san lorenzo(córdoba)	San Lorenzo, Córdoba
san vicente(córdoba)	San Vicente, Córdoba
colonia iturraspe(córdoba)	Colonia Iturraspe, Córdoba
el rodeo(córdoba)	El Rodeo, Córdoba
ituzaingó(corrientes)	Ituzaingó, Corrientes
santo tomé(corrientes)	Santo Tomé, Corrientes
general san martín(chaco)	General San Martín, Chaco
general güemes(formosa)	General Güemes, Formosa
hipólito yrigoyen(jujuy)	Hipólito Yrigoyen, Jujuy
general san martín(la pampa)	General San Martín, La Pampa
general san martín(la rioja)	General San Martín, La Rioja
junín(mendoza)	Junín, Mendoza
maipú(mendoza)	Maipú, Mendoza
san martín(mendoza)	San Martín, Mendoza
san josé(misiones)	San José, Misiones
santa maría(misiones)	Santa María, Misiones
san martín(misiones)	San Martín, Misiones
barrancas(neuquén)	Barrancas, Neuquén
campo grande(río negro)	Campo Grande, Río Negro
rio colorado(río negro)	Rio Colorado, Río Negro
general güemes(salta)	General Güemes, Salta
hipólito yrigoyen(salta)	Hipólito Yrigoyen, Salta
santo tomé(santa fe)	Santo Tomé, Santa Fe
ituzaingó(santa fe)	Ituzaingó, Santa Fe
san agustín(santa fe)	San Agustín, Santa Fe
san ignacio(tucumán)	San Ignacio, Tucumán
rio colorado(tucumán)	Rio Colorado, Tucumán
santa ana(tucumán)	Santa Ana, Tucumán
atahona(tucumán)	Atahona, Tucumán
buena vista(tucumán)	Buena Vista, Tucumán
la esperanza(tucumán)	La Esperanza, Tucumán
san javier(tucumán)	San Javier, Tucumán
las mulitas	Las Mulitas
gobernador racedo	Gobernador Racedo
ñancay	Ñancay
distrito sauce	Distrito Sauce
colonia cerrito	Colonia Cerrito
hoyón	Hoyón
juanillo	Juanillo
yuchán	Yuchán
punta pozo	Punta Pozo
caspi corral	Caspi Corral
villa brana	Villa Brana
san vicente, santiago del estero	San Vicente, Santiago del Estero
granadero gatica	Granadero Gatica
atoj pozo	Atoj Pozo
el aibé	El Aibé
huachana	Huachana
vaca human	Vaca Human
sotelo	Sotelo
la nena - la simona	La Nena - La Simona
negra muerta	Negra Muerta
santo domingo, santiago del estero	Santo Domingo, Santiago del Estero
la paliza	La Paliza
tres cruces, santiago del estero	Tres Cruces, Santiago del Estero
sumamao	Sumamao
ahí veremos	Ahí Veremos
sol de mayo	Sol de Mayo
san benito, santiago del estero	San Benito, Santiago del Estero
amamá	Amamá
vaca huañuna	Vaca Huañuna
melero	Melero
los ovejeros	Los Ovejeros
el deán	El Deán
libertad, santiago del estero	Libertad, Santiago del Estero
abra grande	Abra Grande
san antonio - roldán	San Antonio - Roldán
el sauzal	El Sauzal
remes	Remes
santa catalina, santiago del estero	Santa Catalina, Santiago del Estero
villa nueva, santiago del estero	Villa Nueva, Santiago del Estero
vuelta de la barranca	Vuelta de la Barranca
campo grande, santiago del estero	Campo Grande, Santiago del Estero
sauce solo	Sauce Solo
amicha	Amicha
villa hipólita	Villa Hipólita
los romanos - santo domingo	Los Romanos - Santo Domingo
villa mercedes, santiago del estero	Villa Mercedes, Santiago del Estero
tío pozo	Tío Pozo
lescano	Lescano
acos - pozo de arbolito	Acos - Pozo de Arbolito
santa maría, santiago del estero	Santa María, Santiago del Estero
malbrán	Malbrán
argentina	Argentina
casares	Casares
pinto	Pinto
sachajoy	Sachajoy
donadeu	Donadeu
campo gallo	Campo Gallo
santos lugares	Santos Lugares
villa atamisqui	Villa Atamisqui
estación atamisqui	Estación Atamisqui
medellín	Medellín
lugones	Lugones
herrera, santiago del estero	Herrera, Santiago del Estero
villa mailín	Villa Mailín
real sayana	Real Sayana
colonia dora	Colonia Dora
icaño, santiago del estero	Icaño, Santiago del Estero
cañada escobar	Cañada Escobar
los quiroga	Los Quiroga
la aurora	La Aurora
clodomira	Clodomira
ardiles	Ardiles
antajé	Antajé
chaupi pozo	Chaupi Pozo
san ramón - la dársena	San Ramón - La Dársena
la banda, santiago del estero	La Banda, Santiago del Estero
estación simbolar	Estación Simbolar
guardia escolta	Guardia Escolta
cuatro bocas	Cuatro Bocas
bandera	Bandera
fortín inca	Fortín Inca
san pedro, santiago del estero	San Pedro, Santiago del Estero
villa zanjón	Villa Zanjón
los pirpintos	Los Pirpintos
san josé del boquerón	San José del Boquerón
pampa de los guanacos	Pampa de los Guanacos
monte quemado, santiago del estero	Monte Quemado, Santiago del Estero
el caburé	El Caburé
tapso, santiago del estero	Tapso, Santiago del Estero
laprida, santiago del estero	Laprida, Santiago del Estero
frías, santiago del estero	Frías, Santiago del Estero
villa la punta	Villa La Punta
choya	Choya
bandera bajada	Bandera Bajada
la invernada	La Invernada
la cañada	La Cañada
colonia san juan	Colonia San Juan
villa figueroa	Villa Figueroa
los juríes	Los Juríes
averías	Averías
tacañitas	Tacañitas
tomás young	Tomás Young
añatuya, santiago del estero	Añatuya, Santiago del Estero
lavalle, santiago del estero	Lavalle, Santiago del Estero
san pedro de guasayán	San Pedro de Guasayán
gramilla	Gramilla
el charco	El Charco
el bobadal	El Bobadal
el arenal	El Arenal
pozo hondo	Pozo Hondo
suncho corral	Suncho Corral
vilelas	Vilelas
el cuadrado	El Cuadrado
el colorado, santiago del estero	El Colorado, Santiago del Estero
matará	Matará
loreto, santiago del estero	Loreto, Santiago del Estero
villa unión	Villa Unión
otumpa	Otumpa
lilo viejo - patay	Lilo Viejo - Patay
las tinajas	Las Tinajas
weisburd	Weisburd
quimilí	Quimilí
tintina	Tintina
villa ojo de agua	Villa Ojo de Agua
sol de julio	Sol de Julio
rapelli	Rapelli
nueva esperanza	Nueva Esperanza
pozo betbeder	Pozo Betbeder
las delicias	Las Delicias
el mojón	El Mojón
ramírez de velazco	Ramírez de Velazco
beltrán	Beltrán
sumanpa	Sumanpa
pozuelos	Pozuelos
vinará	Vinará
los núñez	Los Núñez
colonia tinco	Colonia Tinco
villa río hondo	Villa Río Hondo
termas de río hondo	Termas de Río Hondo
selva	Selva
colonia alpina	Colonia Alpina
palo negro	Palo Negro
fernández	Fernández
vilmer	Vilmer
colonia el simbolar	Colonia El Simbolar
forres	Forres
los telares	Los Telares
villa salavina	Villa Salavina
chilca juliana	Chilca Juliana
brea pozo	Brea Pozo
estación robles	Estación Robles
taboada	Taboada
garza	Garza
villa silípica	Villa Silípica
árraga	Árraga
nueva francia	Nueva Francia
villa matoque	Villa Matoque
guampacha	Guampacha
doña luisa	Doña Luisa
villa guasayán	Villa Guasayán
pozo del toba	Pozo del Toba
quebracho coto	Quebracho Coto
villa robles	Villa Robles
sabagasta	Sabagasta
manogasta	Manogasta
arroyo barú	Arroyo Barú
colón, entre ríos	Colón, Entre Ríos
hambis	Hambis
hocker	Hocker
la clarita	La Clarita
pueblo cazes	Pueblo Cazes
pueblo liebig	Pueblo Liebig
san josé, entre ríos	San José, Entre Ríos
ubajay	Ubajay
villa elisa, entre ríos	Villa Elisa, Entre Ríos
estancia grande, entre ríos	Estancia Grande, Entre Ríos
clodomiro ledesma	Clodomiro Ledesma
colonia ayuí	Colonia Ayuí
general roca, entre ríos	General Roca, Entre Ríos
concordia, entre ríos	Concordia, Entre Ríos
estación yeruá	Estación Yeruá
estación yuquerí	Estación Yuquerí
la criolla, entre ríos	La Criolla, Entre Ríos
los charrúas	Los Charrúas
nueva escocia	Nueva Escocia
pedernal	Pedernal
puerto yeruá	Puerto Yeruá
aldea brasilera	Aldea Brasilera
aldea grapschental	Aldea Grapschental
aldea protestante	Aldea Protestante
aldea salto	Aldea Salto
general alvear, entre ríos	General Alvear, Entre Ríos
aldea spatzenkutter	Aldea Spatzenkutter
aldea valle maría	Aldea Valle María
colonia ensayo	Colonia Ensayo
diamante	Diamante
estación camps	Estación Camps
general ramírez	General Ramírez
las cuevas	Las Cuevas
villa libertador san martín	Villa Libertador San Martín
chajarí, entre ríos	Chajarí, Entre Ríos
colonia alemana	Colonia Alemana
colonia la argentina	Colonia La Argentina
san ramón	San Ramón
federación, entre ríos	Federación, Entre Ríos
los conquistadores	Los Conquistadores
san jaime de la frontera	San Jaime de la Frontera
san pedro, entre ríos	San Pedro, Entre Ríos
santa ana, entre ríos	Santa Ana, Entre Ríos
villa del rosario, entre ríos	Villa del Rosario, Entre Ríos
conscripto bernardi	Conscripto Bernardi
el cimarrón	El Cimarrón
federal	Federal
nueva vizcaya	Nueva Vizcaya
sauce de luna	Sauce de Luna
san josé de feliciano	San José de Feliciano
san víctor	San Víctor
aldea asunción	Aldea Asunción
estación lazo	Estación Lazo
general galarza	General Galarza
gualeguay, entre ríos	Gualeguay, Entre Ríos
aldea san antonio	Aldea San Antonio
aldea san juan	Aldea San Juan
enrique carbó	Enrique Carbó
estación escriña	Estación Escriña
estación parera	Estación Parera
general almada	General Almada
gilbert	Gilbert
gualeguaychú, entre ríos	Gualeguaychú, Entre Ríos
irazusta	Irazusta
larroque	Larroque
pastor britos	Pastor Britos
pueblo general belgrano	Pueblo General Belgrano
urdinarrain	Urdinarrain
ceibas	Ceibas
ibicuy	Ibicuy
médanos	Médanos
villa paranacito, entre ríos	Villa Paranacito, Entre Ríos
alcaraz	Alcaraz
bovril	Bovril
colonia avigdor	Colonia Avigdor
el solar	El Solar
la paz, entre ríos	La Paz, Entre Ríos
piedras blancas	Piedras Blancas
san gustavo	San Gustavo
santa elena, entre ríos	Santa Elena, Entre Ríos
sir leonard	Sir Leonard
villa aranguren	Villa Aranguren
betbeder	Betbeder
don cristóbal ii	Don Cristóbal II
febre	Febre
villa sabá z. hernández	Villa Sabá Z. Hernández
lucas gonzález	Lucas González
nogoyá	Nogoyá
xx de septiembre	XX de Septiembre
aldea maría luisa	Aldea María Luisa
crespo	Crespo
aldea san rafael	Aldea San Rafael
aldea santa maría, entre ríos	Aldea Santa María, Entre Ríos
aldea santa rosa	Aldea Santa Rosa
cerrito	Cerrito
colonia avellaneda	Colonia Avellaneda
colonia crespo	Colonia Crespo
el palenque	El Palenque
el pingo	El Pingo
quebracho	Quebracho
hasenkamp	Hasenkamp
hernandarias	Hernandarias
la picada	La Picada
paraje las tunas	Paraje Las Tunas
maría grande	María Grande
oro verde	Oro Verde
paraná, entre ríos	Paraná, Entre Ríos
las garzas, entre ríos	Las Garzas, Entre Ríos
pueblo brugo	Pueblo Brugo
puerto curtiembre	Puerto Curtiembre
san benito, entre ríos	San Benito, Entre Ríos
sauce montrull	Sauce Montrull
sauce pinto	Sauce Pinto
seguí	Seguí
estación sosa	Estación Sosa
tabossi	Tabossi
tezanos pinto	Tezanos Pinto
viale	Viale
villa fontana, entre ríos	Villa Fontana, Entre Ríos
gobernador etchevehere	Gobernador Etchevehere
villa urquiza	Villa Urquiza
general campos, entre ríos	General Campos, Entre Ríos
san salvador, entre ríos	San Salvador, Entre Ríos
altamirano sur	Altamirano Sur
durazno	Durazno
arroyo cle	Arroyo Cle
gobernador echagüe	Gobernador Echagüe
gobernador mansilla	Gobernador Mansilla
gobernador sola	Gobernador Sola
guardamonte	Guardamonte
las guachas	Las Guachas
maciá	Maciá
rosario del tala, entre ríos	Rosario del Tala, Entre Ríos
basavilbaso	Basavilbaso
caseros, entre ríos	Caseros, Entre Ríos
colonia elía	Colonia Elía
concepción del uruguay, entre ríos	Concepción del Uruguay, Entre Ríos
herrera, entre ríos	Herrera, Entre Ríos
las moscas	Las Moscas
líbaros	Líbaros
1º de mayo	1º de Mayo
pronunciamiento	Pronunciamiento
rocamora	Rocamora
santa anita	Santa Anita
villa mantero	Villa Mantero
san justo, entre ríos	San Justo, Entre Ríos
san marcial	San Marcial
antelo	Antelo
molino doll	Molino Doll
victoria, entre ríos	Victoria, Entre Ríos
estación raíces	Estación Raíces
ingeniero sajaroff	Ingeniero Sajaroff
jubileo	Jubileo
paso de la laguna	Paso de La Laguna
villa clara	Villa Clara
villa domínguez	Villa Domínguez
villaguay, entre ríos	Villaguay, Entre Ríos
albardón	Albardón
angaco	Angaco
calingasta	Calingasta
caucete	Caucete
chimbas	Chimbas
iglesia	Iglesia
jáchal	Jáchal
9 de julio, san juan	9 de Julio, San Juan
pocito	Pocito
rawson, san juan	Rawson, San Juan
rivadavia, san juan	Rivadavia, San Juan
san martín, san juan	San Martín, San Juan
santa lucía, san juan	Santa Lucía, San Juan
sarmiento, san juan	Sarmiento, San Juan
ullum	Ullum
valle fértil	Valle Fértil
25 de mayo, san juan	25 de Mayo, San Juan
zonda	Zonda
el redomón	El Redomón
costa grande	Costa Grande
isletas	Isletas
san roque, entre ríos	San Roque, Entre Ríos
gualeguaycito	Gualeguaycito
colonia santa maría y las margaritas	Colonia Santa María y Las Margaritas
paraje guayaquil	Paraje Guayaquil
paso duarte	Paso Duarte
arroyo del medio, entre ríos	Arroyo del Medio, Entre Ríos
arroyo las tunas	Arroyo Las Tunas
banderas	Banderas
loma limpia	Loma Limpia
laguna benítez	Laguna Benítez
la esmeralda	La Esmeralda
mulas grandes	Mulas Grandes
la hierra	La Hierra
la verbena	La Verbena
gonzález calderón	González Calderón
monte redondo	Monte Redondo
punta del monte	Punta del Monte
cuchilla redonda	Cuchilla Redonda
costa uruguay norte	Costa Uruguay Norte
costa uruguay sur	Costa Uruguay Sur
yeso oeste	Yeso Oeste
distrito talitas	Distrito Talitas
las mercedes	Las Mercedes
perdices	Perdices
rincón del cinto	Rincón del Cinto
rincón del gato	Rincón del Gato
alcaraz norte	Alcaraz Norte
alcaraz sur	Alcaraz Sur
yacaré	Yacaré
puerto algarrobo	Puerto Algarrobo
estaquitas	Estaquitas
colonia carrasco	Colonia Carrasco
colonia oficial nº 3 y 14	Colonia Oficial Nº 3 y 14
colonia viraró	Colonia Viraró
la providencia	La Providencia
las toscas, entre ríos	Las Toscas, Entre Ríos
ombú	Ombú
picada berón	Picada Berón
san ramírez	San Ramírez
aldea san miguel	Aldea San Miguel
crucesitas octava	Crucesitas Octava
crucesitas séptima	Crucesitas Séptima
crucesitas tercera	Crucesitas Tercera
justo josé de urquiza	Justo José de Urquiza
laurencena	Laurencena
aldea eigenfeld	Aldea Eigenfeld
antonio tomás	Antonio Tomás
arroyo burgos	Arroyo Burgos
arroyo maturrango	Arroyo Maturrango
arroyo palo seco	Arroyo Palo Seco
santa luisa	Santa Luisa
paso de las piedras	Paso de las Piedras
colonia celina	Colonia Celina
colonia merou	Colonia Merou
colonia reffino	Colonia Reffino
distrito tala	Distrito Tala
espinillo norte	Espinillo Norte
paso de la arena	Paso de la Arena
colonia baylina	Colonia Baylina
walter moss	Walter Moss
san ernesto	San Ernesto
la ollita	La Ollita
sauce sur	Sauce Sur
arroyo gená	Arroyo Gená
comuna tala	Comuna Tala
san cipriano	San Cipriano
chilcas	Chilcas
hinojal	Hinojal
laguna del pescado	Laguna del Pescado
montoya	Montoya
rincón de nogoyá	Rincón de Nogoyá
rincón del doll	Rincón del Doll
raíces oeste	Raíces Oeste
lucas norte	Lucas Norte
colonia adivino	Colonia Adivino
mojones sur	Mojones Sur
mojones norte	Mojones Norte
paraje los algarrobos	Paraje Los Algarrobos
la florida	La Florida
la fraternidad y santa juana	La Fraternidad y Santa Juana
el gramiyal	El Gramiyal
santa lucía, entre ríos	Santa Lucía, Entre Ríos
islas las lechiguanas	Islas Las Lechiguanas
el quebracho	El Quebracho
saucecito	Saucecito
maría grande 2º	María Grande 2º
lucas sur primero	Lucas Sur Primero
lucas sur segundo	Lucas Sur Segundo
colonia san anselmo y aledañas	Colonia San Anselmo y Aledañas
colonia tunas	Colonia Tunas
distrito diego lópez	Distrito Diego López
distrito chañar	Distrito Chañar
distrito cuarto	Distrito Cuarto
distrito primero	Distrito Primero
