alt	name
amazonas, japurá	Japurá, Amazonas
rio grande do norte, santa maria	Santa Maria, Rio Grande do Norte
piauí, batalha	Batalha, Piauí
alagoas, palestina	Palestina, Alagoas
são paulo, ouro verde	Ouro Verde, São Paulo
pará, bom jesus do tocantins	Bom Jesus do Tocantins, Pará
paraná, laranjal	Laranjal, Paraná
santa catarina, santa helena	Santa Helena, Santa Catarina
sergipe, areia branca	Areia Branca, Sergipe
bahia, santa bárbara	Santa Bárbara, Bahia
paraíba, pedra branca	Pedra Branca, Paraíba
paraíba, boa vista	Boa Vista, Paraíba
goiás, estrela do norte	Estrela do Norte, Goiás
ceará, mulungu	Mulungu, Ceará
rio grande do sul, nova santa rita	Nova Santa Rita, Rio Grande do Sul
paraná, palmital	Palmital, Paraná
rio grande do norte, riachuelo	Riachuelo, Rio Grande do Norte
tocantins, nazaré	Nazaré, Tocantins
santa catarina, novo horizonte	Novo Horizonte, Santa Catarina
santa catarina, itapiranga	Itapiranga, Santa Catarina
sergipe, são francisco	São Francisco, Sergipe
rio grande do norte, brejinho	Brejinho, Rio Grande do Norte
paraná, cruzeiro do sul	Cruzeiro do Sul, Paraná
paraíba, quixaba	Quixaba, Paraíba
rio grande do norte, bom jesus	Bom Jesus, Rio Grande do Norte
minas gerais, cachoeira dourada	Cachoeira Dourada, Minas Gerais
são paulo, guaraci	Guaraci, São Paulo
rio grande do norte, ruy barbosa	Ruy Barbosa, Rio Grande do Norte
tocantins, alvorada	Alvorada, Tocantins
rio grande do sul, jacutinga	Jacutinga, Rio Grande do Sul
tocantins, ipueiras	Ipueiras, Tocantins
acre, rio branco	Rio Branco, Acre
roraima, alto alegre	Alto Alegre, Roraima
rio grande do norte, jundiá	Jundiá, Rio Grande do Norte
mato grosso, rio branco	Rio Branco, Mato Grosso
rio grande do norte, monte alegre	Monte Alegre, Rio Grande do Norte
rio grande do norte, pedra preta	Pedra Preta, Rio Grande do Norte
minas gerais, presidente juscelino	Presidente Juscelino, Minas Gerais
bahia, conde	Conde, Bahia
paraíba, nova olinda	Nova Olinda, Paraíba
paraná, douradina	Douradina, Paraná
sergipe, riachuelo	Riachuelo, Sergipe
maranhão, colinas	Colinas, Maranhão
paraíba, condado	Condado, Paraíba
rio grande do norte, parnamirim	Parnamirim, Rio Grande do Norte
rio grande do norte, areia branca	Areia Branca, Rio Grande do Norte
maranhão, presidente dutra	Presidente Dutra, Maranhão
maranhão, sítio novo	Sítio Novo, Maranhão
piauí, bom jesus	Bom Jesus, Piauí
minas gerais, campestre	Campestre, Minas Gerais
santa catarina, irati	Irati, Santa Catarina
santa catarina, aurora	Aurora, Santa Catarina
paraíba, borborema	Borborema, Paraíba
são paulo, borborema	Borborema, São Paulo
paraíba, pilões	Pilões, Paraíba
minas gerais, água boa	Água Boa, Minas Gerais
paraná, rio negro	Rio Negro, Paraná
rio grande do norte, são tomé	São Tomé, Rio Grande do Norte
minas gerais, são joão do paraíso	São João do Paraíso, Minas Gerais
paraná, sarandi	Sarandi, Paraná
minas gerais, são francisco de paula	São Francisco de Paula, Minas Gerais
paraíba, são francisco	São Francisco, Paraíba
paraíba, santa cruz	Santa Cruz, Paraíba
paraíba, tavares	Tavares, Paraíba
mato grosso do sul, caracol	Caracol, Mato Grosso do Sul
rio grande do norte, são pedro	São Pedro, Rio Grande do Norte
bahia, bonito	Bonito, Bahia
pernambuco, salgadinho	Salgadinho, Pernambuco
piauí, água branca	Água Branca, Piauí
tocantins, esperantina	Esperantina, Tocantins
goiás, santa isabel	Santa Isabel, Goiás
goiás, barro alto	Barro Alto, Goiás
paraná, itambé	Itambé, Paraná
minas gerais, boa esperança	Boa Esperança, Minas Gerais
paraíba, mulungu	Mulungu, Paraíba
minas gerais, indianópolis	Indianópolis, Minas Gerais
santa catarina, saltinho	Saltinho, Santa Catarina
sergipe, santa rosa de lima	Santa Rosa de Lima, Sergipe
são paulo, vera cruz	Vera Cruz, São Paulo
rio grande do sul, cachoeirinha	Cachoeirinha, Rio Grande do Sul
santa catarina, belmonte	Belmonte, Santa Catarina
bahia, candeias	Candeias, Bahia
são paulo, bocaina	Bocaina, São Paulo
maranhão, santa luzia	Santa Luzia, Maranhão
paraná, indianópolis	Indianópolis, Paraná
minas gerais, canápolis	Canápolis, Minas Gerais
são paulo, cedral	Cedral, São Paulo
paraná, pitangueiras	Pitangueiras, Paraná
são paulo, guaíra	Guaíra, São Paulo
santa catarina, barra bonita	Barra Bonita, Santa Catarina
são paulo, pinhalzinho	Pinhalzinho, São Paulo
paraná, santa inês	Santa Inês, Paraná
piauí, são josé do divino	São José do Divino, Piauí
goiás, morrinhos	Morrinhos, Goiás
paraná, jussara	Jussara, Paraná
piauí, nova santa rita	Nova Santa Rita, Piauí
maranhão, cedral	Cedral, Maranhão
são paulo, paraíso	Paraíso, São Paulo
rio grande do norte, santa cruz	Santa Cruz, Rio Grande do Norte
são paulo, sertãozinho	Sertãozinho, São Paulo
santa catarina, palmeira	Palmeira, Santa Catarina
bahia, santa inês	Santa Inês, Bahia
tocantins, cachoeirinha	Cachoeirinha, Tocantins
paraná, iguatu	Iguatu, Paraná
santa catarina, são carlos	São Carlos, Santa Catarina
pernambuco, primavera	Primavera, Pernambuco
tocantins, presidente kennedy	Presidente Kennedy, Tocantins
goiás, nova aurora	Nova Aurora, Goiás
são paulo, santa isabel	Santa Isabel, São Paulo
bahia, filadélfia	Filadélfia, Bahia
paraná, turvo	Turvo, Paraná
rio grande do sul, humaitá	Humaitá, Rio Grande do Sul
pará, primavera	Primavera, Pará
mato grosso, novo santo antônio	Novo Santo Antônio, Mato Grosso
são paulo, planalto	Planalto, São Paulo
minas gerais, guaraciaba	Guaraciaba, Minas Gerais
tocantins, centenário	Centenário, Tocantins
goiás, trindade	Trindade, Goiás
são paulo, saltinho	Saltinho, São Paulo
paraná, nova olímpia	Nova Olímpia, Paraná
rio grande do sul, colinas	Colinas, Rio Grande do Sul
maranhão, riachão	Riachão, Maranhão
pernambuco, cedro	Cedro, Pernambuco
santa catarina, catanduvas	Catanduvas, Santa Catarina
bahia, santa terezinha	Santa Terezinha, Bahia
são paulo, itaporanga	Itaporanga, São Paulo
pernambuco, quixaba	Quixaba, Pernambuco
goiás, são domingos	São Domingos, Goiás
bahia, santa luzia	Santa Luzia, Bahia
paraná, mirador	Mirador, Paraná
maranhão, presidente juscelino	Presidente Juscelino, Maranhão
goiás, mundo novo	Mundo Novo, Goiás
piauí, bocaina	Bocaina, Piauí
bahia, jaborandi	Jaborandi, Bahia
santa catarina, maravilha	Maravilha, Santa Catarina
rio grande do sul, lagoa dos patos	Lagoa dos Patos, Rio Grande do Sul
paraíba, barra de são miguel	Barra de São Miguel, Paraíba
rio grande do sul, centenário	Centenário, Rio Grande do Sul
santa catarina, santa cecília	Santa Cecília, Santa Catarina
paraná, alto paraíso	Alto Paraíso, Paraná
paraíba, pilar	Pilar, Paraíba
minas gerais, presidente bernardes	Presidente Bernardes, Minas Gerais
alagoas, batalha	Batalha, Alagoas
maranhão, jatobá	Jatobá, Maranhão
rio grande do norte, serrinha	Serrinha, Rio Grande do Norte
paraíba, santa helena	Santa Helena, Paraíba
maranhão, santa inês	Santa Inês, Maranhão
pará, sapucaia	Sapucaia, Pará
sergipe, pinhão	Pinhão, Sergipe
minas gerais, vargem bonita	Vargem Bonita, Minas Gerais
santa catarina, pinhalzinho	Pinhalzinho, Santa Catarina
santa catarina, antônio carlos	Antônio Carlos, Santa Catarina
alagoas, barra de são miguel	Barra de São Miguel, Alagoas
pernambuco, inajá	Inajá, Pernambuco
rio grande do norte, baraúna	Baraúna, Rio Grande do Norte
paraíba, baraúna	Baraúna, Paraíba
espírito santo, presidente kennedy	Presidente Kennedy, Espírito Santo
minas gerais, nova união	Nova União, Minas Gerais
paraíba, prata	Prata, Paraíba
tocantins, riachinho	Riachinho, Tocantins
santa catarina, massaranduba	Massaranduba, Santa Catarina
alagoas, jundiá	Jundiá, Alagoas
paraíba, araruna	Araruna, Paraíba
maranhão, presidente médici	Presidente Médici, Maranhão
pará, monte alegre	Monte Alegre, Pará
rio grande do norte, são vicente	São Vicente, Rio Grande do Norte
pará, pau d'arco	Pau D'Arco, Pará
goiás, lagoa santa	Lagoa Santa, Goiás
pernambuco, brejinho	Brejinho, Pernambuco
paraná, floresta	Floresta, Paraná
maranhão, viana	Viana, Maranhão
goiás, hidrolândia	Hidrolândia, Goiás
santa catarina, bom jesus	Bom Jesus, Santa Catarina
rio grande do norte, riacho de santana	Riacho de Santana, Rio Grande do Norte
tocantins, pau d'arco	Pau D'Arco, Tocantins
piauí, caracol	Caracol, Piauí
piauí, esperantina	Esperantina, Piauí
bahia, nova fátima	Nova Fátima, Bahia
paraíba, passagem	Passagem, Paraíba
sergipe, itabaiana	Itabaiana, Sergipe
bahia, fátima	Fátima, Bahia
mato grosso, nova olímpia	Nova Olímpia, Mato Grosso
paraíba, bom sucesso	Bom Sucesso, Paraíba
ceará, nova olinda	Nova Olinda, Ceará
paraíba, aparecida	Aparecida, Paraíba
acre, cruzeiro do sul	Cruzeiro do Sul, Acre
rio grande do norte, itajá	Itajá, Rio Grande do Norte
sergipe, pacatuba	Pacatuba, Sergipe
tocantins, araguanã	Araguanã, Tocantins
paraíba, amparo	Amparo, Paraíba
minas gerais, toledo	Toledo, Minas Gerais
paraíba, taperoá	Taperoá, Paraíba
minas gerais, candeias	Candeias, Minas Gerais
piauí, várzea grande	Várzea Grande, Piauí
pernambuco, santa cruz	Santa Cruz, Pernambuco
bahia, sobradinho	Sobradinho, Bahia
paraíba, salgadinho	Salgadinho, Paraíba
são paulo, aparecida	Aparecida, São Paulo
são paulo, santa lúcia	Santa Lúcia, São Paulo
maranhão, bom jardim	Bom Jardim, Maranhão
paraná, cafelândia	Cafelândia, Paraná
são paulo, são vicente	São Vicente, São Paulo
minas gerais, são josé do divino	São José do Divino, Minas Gerais
goiás, formoso	Formoso, Goiás
maranhão, são joão do paraíso	São João do Paraíso, Maranhão
rio grande do norte, jandaíra	Jandaíra, Rio Grande do Norte
sergipe, feira nova	Feira Nova, Sergipe
minas gerais, riachinho	Riachinho, Minas Gerais
minas gerais, tapira	Tapira, Minas Gerais
são paulo, são simão	São Simão, São Paulo
minas gerais, cantagalo	Cantagalo, Minas Gerais
santa catarina, vargem bonita	Vargem Bonita, Santa Catarina
são paulo, jaborandi	Jaborandi, São Paulo
rondônia, buritis	Buritis, Rondônia
paraíba, santa inês	Santa Inês, Paraíba
rio grande do norte, campo grande	Campo Grande, Rio Grande do Norte
alagoas, belém	Belém, Alagoas
alagoas, são sebastião	São Sebastião, Alagoas
tocantins, nova olinda	Nova Olinda, Tocantins
roraima, iracema	Iracema, Roraima
rio grande do sul, lajeado	Lajeado, Rio Grande do Sul
maranhão, são joão batista	São João Batista, Maranhão
alagoas, campestre	Campestre, Alagoas
paraíba, santa luzia	Santa Luzia, Paraíba
paraíba, massaranduba	Massaranduba, Paraíba
goiás, cachoeira dourada	Cachoeira Dourada, Goiás
roraima, boa vista	Boa Vista, Roraima
maranhão, araguanã	Araguanã, Maranhão
rio grande do norte, ouro branco	Ouro Branco, Rio Grande do Norte
alagoas, pilar	Pilar, Alagoas
pernambuco, itambé	Itambé, Pernambuco
tocantins, bom jesus do tocantins	Bom Jesus do Tocantins, Tocantins
pernambuco, cachoeirinha	Cachoeirinha, Pernambuco
pernambuco, santa filomena	Santa Filomena, Pernambuco
maranhão, santa rita	Santa Rita, Maranhão
paraíba, riachão	Riachão, Paraíba
paraíba, caiçara	Caiçara, Paraíba
paraíba, bom jesus	Bom Jesus, Paraíba
paraíba, alagoinha	Alagoinha, Paraíba
piauí, santa filomena	Santa Filomena, Piauí
pará, redenção	Redenção, Pará
bahia, canápolis	Canápolis, Bahia
santa catarina, ouro verde	Ouro Verde, Santa Catarina
pernambuco, petrolândia	Petrolândia, Pernambuco
tocantins, lajeado	Lajeado, Tocantins
rio de janeiro, valença	Valença, Rio de Janeiro
alagoas, campo grande	Campo Grande, Alagoas
rio grande do norte, passagem	Passagem, Rio Grande do Norte
são paulo, são francisco	São Francisco, São Paulo
rio grande do norte, pilões	Pilões, Rio Grande do Norte
goiás, nova veneza	Nova Veneza, Goiás
paraíba, santo andré	Santo André, Paraíba
são paulo, estrela do norte	Estrela do Norte, São Paulo
paraná, inajá	Inajá, Paraná
paraíba, triunfo	Triunfo, Paraíba
são paulo, barra bonita	Barra Bonita, São Paulo
minas gerais, ouro branco	Ouro Branco, Minas Gerais
minas gerais, formoso	Formoso, Minas Gerais
santa catarina, entre rios	Entre Rios, Santa Catarina
bahia, nazaré	Nazaré, Bahia
rio grande do sul, vera cruz	Vera Cruz, Rio Grande do Sul
rio grande do sul, são martinho	São Martinho, Rio Grande do Sul
mato grosso, canarana	Canarana, Mato Grosso
paraíba, itaporanga	Itaporanga, Paraíba
pernambuco, feira nova	Feira Nova, Pernambuco
maranhão, davinópolis	Davinópolis, Maranhão
paraná, japurá	Japurá, Paraná
rio de janeiro, mesquita	Mesquita, Rio de Janeiro
pará, bonito	Bonito, Pará
santa catarina, jardinópolis	Jardinópolis, Santa Catarina
paraná, nova fátima	Nova Fátima, Paraná
maranhão, são bento	São Bento, Maranhão
alagoas , capela	Capela, Alagoas
alagoas , piranhas	Piranhas, Alagoas
alagoas , viçosa	Viçosa, Alagoas
amapá , santana	Santana, Amapá
amazonas , tabatinga	Tabatinga, Amazonas
bahia , barro alto	Barro Alto, Bahia
bahia , belmonte	Belmonte, Bahia
bahia , canarana	Canarana, Bahia
bahia , entre rios	Entre Rios, Bahia
bahia , itambé	Itambé, Bahia
bahia , jandaíra	Jandaíra, Bahia
bahia , jussara	Jussara, Bahia
bahia , milagres	Milagres, Bahia
bahia , mundo novo	Mundo Novo, Bahia
bahia , novo horizonte	Novo Horizonte, Bahia
bahia , planalto	Planalto, Bahia
bahia , presidente dutra	Presidente Dutra, Bahia
bahia , riacho de santana	Riacho de Santana, Bahia
bahia , ruy barbosa	Ruy Barbosa, Bahia
bahia , santana	Santana, Bahia
bahia , são gabriel	São Gabriel, Bahia
bahia , serrinha	Serrinha, Bahia
bahia , taperoá	Taperoá, Bahia
bahia , teodoro sampaio	Teodoro Sampaio, Bahia
bahia , terra nova	Terra Nova, Bahia
bahia , valença	Valença, Bahia
bahia , vera cruz	Vera Cruz, Bahia
ceará , aurora	Aurora, Ceará
ceará , cascavel	Cascavel, Ceará
ceará , cedro	Cedro, Ceará
ceará , hidrolândia	Hidrolândia, Ceará
ceará , iguatu	Iguatu, Ceará
ceará , independência	Independência, Ceará
ceará , ipueiras	Ipueiras, Ceará
ceará , iracema	Iracema, Ceará
ceará , jardim	Jardim, Ceará
ceará , milagres	Milagres, Ceará
ceará , morrinhos	Morrinhos, Ceará
ceará , pacatuba	Pacatuba, Ceará
ceará , pedra branca	Pedra Branca, Ceará
ceará , redenção	Redenção, Ceará
ceará , são gonçalo do amarante	São Gonçalo do Amarante, Ceará
espírito santo , anchieta	Anchieta, Espírito Santo
espírito santo , boa esperança	Boa Esperança, Espírito Santo
espírito santo , viana	Viana, Espírito Santo
goiás , itajá	Itajá, Goiás
goiás , jussara	Jussara, Goiás
goiás , são simão	São Simão, Goiás
maranhão , mirador	Mirador, Maranhão
maranhão , santa helena	Santa Helena, Maranhão
mato grosso , água boa	Água Boa, Mato Grosso
mato grosso , general carneiro	General Carneiro, Mato Grosso
mato grosso , pedra preta	Pedra Preta, Mato Grosso
mato grosso , várzea grande	Várzea Grande, Mato Grosso
mato grosso do sul , bandeirantes	Bandeirantes, Mato Grosso do Sul
mato grosso do sul , bonito	Bonito, Mato Grosso do Sul
mato grosso do sul , campo grande	Campo Grande, Mato Grosso do Sul
mato grosso do sul , douradina	Douradina, Mato Grosso do Sul
mato grosso do sul , eldorado	Eldorado, Mato Grosso do Sul
mato grosso do sul , jardim	Jardim, Mato Grosso do Sul
mato grosso do sul , rio negro	Rio Negro, Mato Grosso do Sul
minas gerais , antônio carlos	Antônio Carlos, Minas Gerais
minas gerais , bom sucesso	Bom Sucesso, Minas Gerais
minas gerais , bonfim	Bonfim, Minas Gerais
minas gerais , buritis	Buritis, Minas Gerais
minas gerais , itapeva	Itapeva, Minas Gerais
minas gerais , jacutinga	Jacutinga, Minas Gerais
minas gerais , lagoa grande	Lagoa Grande, Minas Gerais
minas gerais , lagoa santa	Lagoa Santa, Minas Gerais
minas gerais , laranjal	Laranjal, Minas Gerais
minas gerais , mesquita	Mesquita, Minas Gerais
minas gerais , prata	Prata, Minas Gerais
minas gerais , santa bárbara	Santa Bárbara, Minas Gerais
minas gerais , santa luzia	Santa Luzia, Minas Gerais
minas gerais , são francisco	São Francisco, Minas Gerais
minas gerais , tapiraí	Tapiraí, Minas Gerais
minas gerais , turmalina	Turmalina, Minas Gerais
minas gerais , viçosa	Viçosa, Minas Gerais
minas gerais , wenceslau braz	Wenceslau Braz, Minas Gerais
pará , belém	Belém, Pará
pará , capanema	Capanema, Pará
paraíba , belém	Belém, Paraíba
paraíba , conde	Conde, Paraíba
paraíba , itabaiana	Itabaiana, Paraíba
paraíba , paulista	Paulista, Paraíba
paraíba , santa rita	Santa Rita, Paraíba
paraíba , sertãozinho	Sertãozinho, Paraíba
paraíba , soledade	Soledade, Paraíba
paraná , araruna	Araruna, Paraná
paraná , bandeirantes	Bandeirantes, Paraná
paraná , barracão	Barracão, Paraná
paraná , capanema	Capanema, Paraná
paraná , cascavel	Cascavel, Paraná
paraná , colorado	Colorado, Paraná
paraná , general carneiro	General Carneiro, Paraná
paraná , guaíra	Guaíra, Paraná
paraná , guaraci	Guaraci, Paraná
paraná , irati	Irati, Paraná
paraná , nova aurora	Nova Aurora, Paraná
paraná , palmas	Palmas, Paraná
paraná , palmeira	Palmeira, Paraná
paraná , pinhão	Pinhão, Paraná
paraná , planalto	Planalto, Paraná
paraná , santa helena	Santa Helena, Paraná
paraná , santa lúcia	Santa Lúcia, Paraná
paraná , são joão	São João, Paraná
paraná , tapejara	Tapejara, Paraná
paraná , terra roxa	Terra Roxa, Paraná
paraná , toledo	Toledo, Paraná
pernambuco , alagoinha	Alagoinha, Pernambuco
pernambuco , bom jardim	Bom Jardim, Pernambuco
pernambuco , bonito	Bonito, Pernambuco
pernambuco , floresta	Floresta, Pernambuco
pernambuco , jatobá	Jatobá, Pernambuco
pernambuco , jurema	Jurema, Pernambuco
pernambuco , lagoa grande	Lagoa Grande, Pernambuco
pernambuco , parnamirim	Parnamirim, Pernambuco
pernambuco , são joão	São João, Pernambuco
pernambuco , triunfo	Triunfo, Pernambuco
rio de janeiro , bom jardim	Bom Jardim, Rio de Janeiro
rio de janeiro , cantagalo	Cantagalo, Rio de Janeiro
rio de janeiro , natividade	Natividade, Rio de Janeiro
rio de janeiro , rio claro	Rio Claro, Rio de Janeiro
rio de janeiro , sapucaia	Sapucaia, Rio de Janeiro
rio grande do norte , caraúbas	Caraúbas, Rio Grande do Norte
rio grande do norte , santana	Santana, Rio Grande do Norte
rio grande do norte , são gonçalo do amarante	São Gonçalo do Amarante, Rio Grande do Norte
rio grande do norte , sítio novo	Sítio Novo, Rio Grande do Norte
rio grande do norte , tangará	Tangará, Rio Grande do Norte
rio grande do norte , várzea	Várzea, Rio Grande do Norte
rio grande do sul , alto alegre	Alto Alegre, Rio Grande do Sul
rio grande do sul , alvorada	Alvorada, Rio Grande do Sul
rio grande do sul , barracão	Barracão, Rio Grande do Sul
rio grande do sul , bom jesus	Bom Jesus, Rio Grande do Sul
rio grande do sul , caiçara	Caiçara, Rio Grande do Sul
rio grande do sul , colorado	Colorado, Rio Grande do Sul
rio grande do sul , independência	Independência, Rio Grande do Sul
rio grande do sul , planalto	Planalto, Rio Grande do Sul
rio grande do sul , santa maria	Santa Maria, Rio Grande do Sul
rio grande do sul , são francisco de paula	São Francisco de Paula, Rio Grande do Sul
